sid,smiles,index
103905330,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3ccc(OCCCn4cccc4)c5[nH]nc(N)c35)c1,1084
103905331,CC1=CC(=O)NN=C1c2ccc(NC(=O)Nc3cc(ccc3F)C(F)(F)F)c(Cl)c2,1085
103905333,Oc1cc(c2c(n[nH]c2n1)c3cccc(c3)C(F)(F)F)C(F)(F)F,1086
103905335,Cc1nn(c(O)c1C2OC(=O)c3ccccc23)c4nc5ccccc5[nH]4,1087
103905336,Oc1ccc(Cl)cc1C2=NNC(C2)c3ccc4OCCOc4c3,1088
103905337,Oc1cccc2sc(NC(=O)Nc3ccccc3c4ccccc4)nc12,1089
103905338,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,1090
103905339,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,1091
103905340,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5,1092
103905341,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,1093
103905342,COc1cc2c(ncnc2cc1OCCCN3CCCCC3)N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5,1094
103905343,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,1095
103905345,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,1096
103905346,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,1097
103905347,CC1N(CC2=Nc3scc(c4occc4)c3C(=O)N2)CCn5cccc15,1098
103905348,Clc1ccc(cc1)C2CC3=C(C(=O)C2)C(=O)c4ccc(Cl)cc4N3,1099
103905349,Fc1ccc(cc1)C2CC3=C(C(=O)C2)C(=O)c4ccc(Cl)cc4N3,1100
103905350,Clc1ccc(C2CC3=C(C(=O)C2)C(=O)c4cc(Cl)ccc4N3)c(Cl)c1,1101
103905351,Clc1ccc2C(=O)C3=C(CC(CC3=O)c4ccccc4)Nc2c1,1102
103905352,Clc1ccc(C2CC3=C(C(=O)C2)C(=O)c4ccc(Cl)cc4N3)c(Cl)c1,1103
103905353,CNC(=O)c1cc([nH]n1)c2ccccc2,1104
103905354,NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4,1105
103905355,Cc1cc(O)ccc1N2C=C(C(=O)NN)C(=O)c3ccc(cc23)c4ccncc4,1106
103905356,Cc1cc(O)ccc1N2C=C(C(=O)N)C(=O)c3ccc(cc23)c4ccncc4,1107
103905357,CCOC(=O)C1=CN(c2ccc(O)cc2C)c3cc(ccc3C1=O)c4ccccc4,1108
103905358,CCOC(=O)C1=CN(c2ccc(O)cc2C)c3cc(ccc3C1=O)c4ccncc4,1109
103905359,[O-][N+](=O)c1cccc(c1)c2nnc3ccc(nn23)N4CCCCC4,1110
103905361,COc1cc(OC)nc(n1)N2Cc3ccccc3CC2C(=O)O,1111
103905362,COc1ccc(cc1OC)C2=NNc3cccc4c(OC)ccc2c34,1112
103905363,OC(=O)C1CN(Cc2ccc(CCc3cccc(c3)C(F)(F)F)cc2)C1,1113
103905364,[O-][N+](=O)c1ccc2[nH]c(nc2c1)c3occc3,1114
103905365,Clc1cccc(c1)C2=NCC(=O)Nc3sc4CCCCc4c23,1115
103905366,C\C(=N\NC(=N)N)\c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(cc(c2)\C(=N\NC(=N)N)\C)\C(=N/NC(=N)N)\C)cc(c1)\C(=N\NC(=N)N)\C,1116
103905367,N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F,1117
103905368,CN1c2ccc(N)cc2C(c3ccccc3)c4cc(N)ccc14,1118
103905369,C\C(=N/NC(=O)c1nnn(c2nonc2N)c1c3ccccc3)\c4occc4,1119
103905370,Cc1oc(nn1)c2cc3c(Oc4ccc(cc4)C(F)(F)F)cncc3s2,1120
103905371,Ic1ccc(Oc2cncc3sc(cc23)C4=NC(=O)ON4)cc1,1121
103905372,Nc1oc(nn1)c2cc3c(Oc4ccc(Cl)cc4)cncc3s2,1122
103905373,Nc1cc2c(Oc3ccc(Cl)cc3)cncc2s1,1123
103905374,Nc1nnc2ccc(cn12)c3ccccc3,1124
103905375,N(\N=C\c1c[nH]c2ccccc12)c3nc4ccccc4[nH]3,1125
103905376,Cn1ncc2C(=O)CCCc12,1126
103905377,O=C(Nc1n[nH]c2nc3ccccc3cc12)c4ccncc4,1127
103905378,NC[C@@H](O)[C@@H](O)Cn1cc(I)c2c(N)ncnc12,1128
103905379,CN(C)c1ccc(Nc2cc([nH]n2)c3csc(Br)c3)cc1,1129
103905380,O=C1C2=C(CSC2)Nc3cc(nn13)c4occc4,1130
103905381,Cc1ccc2c(Nc3cc(OCc4ccccc4Br)ccc3Sc5ccc(O)cc5)ncnc2n1,1131
103905382,CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,1132
103905383,CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12,1133
103905384,CCN1CCN(CCCC(=O)Nc2n[nH]c3nnc(cc23)c4cccc(F)c4F)CC1,1134
103905385,CN(C)CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F,1135
103905386,CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F,1136
103905387,COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,1137
103905388,CCOc1nc(cc(N)c1Cl)C(=O)NCc2ccccc2S(=O)(=O)N,1138
103905389,O=S(=O)(N1CCCNCC1)c2cccc3cnccc23,1139
103905391,Cn1nc(c2C(=O)c3cc(Cl)ccc3N(O)c12)C(F)(F)F,1140
103905392,Cc1ccc(cc1)n2nc(C)c3C(=O)c4cc(Cl)ccc4N(O)c23,1141
103905393,COc1cccc(c1)n2nc(C)c3C(=O)c4cc(Cl)ccc4N(O)c23,1142
103905394,CC1=CC(=O)NC2=C1C(=O)N(N2)c3ccccc3,1143
103905395,Cc1ccc(cc1)c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O,1144
103905396,Cc1ccc(cc1C)c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O,1145
103905397,CC(C)NC1=NNC(=O)/C/1=C\c2cc3ccccc3[nH]2,1146
103905398,Cc1n[nH]c2ncc(C#N)c(c3ccccc3)c12,1147
103905399,CCOc1ccccc1c2cccc(c2)c3n[nH]c4nc(O)cc(C)c34,1148
103905400,Cc1cc(O)nc2[nH]nc(c3cccc(c3)c4ccc(cc4)C#N)c12,1149
103905401,Nc1ncc2cccc(c3ccccc3)n12,1150
103905402,c1ccc(cc1)c2ncc3ccccn23,1151
103905403,CN1CC[C@H]1COc2cncc(CCc3ccncc3)c2,1152
103905405,Cc1cc(\N=C\c2ccc(O)c(O)c2)c3ccccc3n1,1153
103905406,COc1cccc(OC)c1CNc2nc(NC3CCCCC3)nc4ccc(Cl)cc24,1154
103905407,CCOC(=O)c1ccc2[nH]c3C(=O)NCCc3c2c1,1155
103905408,CC(C)C[C@@H](CO)NC(=O)\C=C\c1cnc(N)c2ccccc12,1156
103905409,Cc1nc(COc2ccccc2Cl)sc1c3ccnc(N)n3,1157
103905410,CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1158
103905411,NC(=O)c1ccc(cc1)c2nc(c3ccc4OCOc4c3)c([nH]2)c5ccccn5,1159
103905412,Nc1ncnc2NCCNC(=O)c12,1160
103905413,Clc1cc2C(=O)Nc3ccccc3Nc2nn1,1161
103905414,Ic1cc2C(=O)Nc3ccccc3Nc2nn1,1162
103905415,COc1ccc(\C=C/2\C(=O)ON=C2c3ccc(Br)cc3)cc1OC,1163
103905416,Nc1nc2ncc(cn2n1)c3ccccc3,1164
103905417,Cc1csc2nc(N)nn12,1165
103905418,Fc1cc(F)cc(CNC2=NC(=CC(=O)N2)c3ccncc3)c1,1166
103905419,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,1167
103905420,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CO,1168
103905421,CC1(C)CC(=O)C2=C(C1)Nc3cc(Cl)ccc3S2,1169
103905422,CN(C)c1ncnc2[nH]cnc12,1170
103905423,CN(C)c1ncnc2[nH]ncc12,1171
103905424,Clc1ccc(cc1Cl)c2n[nH]cc2c3ccncn3,1172
103905425,Cc1cc(C)c2c(n1)sc3c(N)ncnc23,1173
103905426,NC(=O)c1ccc2c(ccn2c3cccc(Cl)c3)c1,1174
103905427,Fc1cc(Cn2cc(c3ccc4C(=O)Nc5cc(CCOc6ccc(cc6)N7CCOCC7)ccc5Nc4c3)c8ccncc28)cc(F)c1F,1175
103905428,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,1176
103905429,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC,1177
103905430,NC(=O)c1sc(cc1OCc2ccccc2C(F)(F)F)n3cnc4ccccc34,1178
103905431,Nc1c(cnc2c(Br)cnn12)C#N,1179
103905432,Nc1nc(Cl)ncc1C#N,1180
103905433,Clc1ncc2NC(=O)Nc2n1,1181
103905434,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)CNCCCO)n2Cc3ccc(Cl)cc3,1182
103905435,CCCCNc1nc(N)c(s1)C(=O)c2ccccc2,1183
103905436,CCNc1nc2cc(Cl)c(OC)cc2nc1NCC,1184
103905437,CCCn1c(nc(c2ccc(Cl)c(Cl)c2)c1c3ccnc(NC4CCCCC4)n3)C5CCNCC5,1185
103905438,CN1N=C(C)C(=C(N)C1=O)c2ccccc2,1186
103905439,CN1N=C(C(=C(N)C1=O)C(=O)C)c2ccccc2,1187
103905440,CC(C)(O)C1=C(N)C(=O)NN=C1c2ccccc2,1188
103905441,Brc1ccc2[nH]c3c(CC(=O)Nc4cccnc34)c2c1,1189
103905442,O=C1NNc2cccc(c3ccccc3)c12,1190
103905443,NC(=O)c1cc(cc2cccnc12)c3cccc(N)c3,1191
103905444,CC(C)(CO)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F,1192
103905445,CC(C)(O)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F,1193
103905446,Cc1ccc(NCc2ccc(nc2)c3ccc(F)cc3)cc1,1194
103905447,C1c2ccccc2c3n[nH]cc13,1195
103905448,CCCC(=O)c1ccc(NCc2c[nH]nc2c3ccc(cc3)C(F)(F)F)cc1,1196
103905449,OCCNc1cc2cc(ccc2cn1)c3ccsc3,1197
103905450,OCCNc1cc2cc(ccc2cn1)c3ccncc3,1198
103905451,OCCNc1cc2cc(ccc2cn1)c3ccccc3,1199
103905452,Nc1ncnc2nc3ccccc3n12,1200
103905453,Cc1n[nH]c2cnc(cc12)c3cncc(OC[C@@H](N)Cc4cccc(c4)C(F)(F)F)c3,1201
103905454,[O-][N+](=O)c1ccc2N3C(=O)c4c(Br)cccc4N=C3C(=O)c2c1,1202
103905455,Cc1ccc(cc1Nc2ncnc3c2cnn3c4ccccc4)C(=O)Nc5ccon5,1203
103905456,COc1ccc(c2ccc(N)cc2)c3cnoc13,1204
103905457,COc1ccc(c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)c4c(N)noc14,1205
103905458,OC1=C(c2cc(Cl)ccc2O)c3c(Cl)cc(Cl)cc3NC1=O,1206
103905459,Cc1nc2ccccn2c1c3csc(Nc4ccc(O)cc4)n3,1207
103905460,CC(C)c1ccc2C(=O)c3c(C)ccnc3Nc2c1,1208
103905461,Cc1cc(C(=O)N)n2nc(cc2n1)C(C)(C)C,1209
103905462,CC(C)C1=CC(=O)NC2=C1C(=O)NN2,1210
103905463,C[C@@]1(O)C[C@@H](C1)c2nc(c3ccc4ccc(nc4c3)c5ccccc5)c6c(N)nccn26,1211
103905464,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CC(CN6CCCC6)C5,1212
103905465,Nc1nonc1n2nnc(C(=O)N\N=C\c3ccncc3)c2c4ccccc4,1213
103905466,CC(=O)Nc1nonc1n2nnc(C(=O)N\N=C\c3cccs3)c2c4ccccc4,1214
103905467,Nc1nonc1n2cc(CO)nn2,1215
103905468,Cn1c(N)nc2sc(cc12)C(=O)N,1216
103905469,Cn1c(N)nc2sccc12,1217
103905470,Cc1nn(C)c2sc(cc12)C(=O)N,1218
103905471,CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-],1219
103905472,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,1220
103905474,C1Cc2[nH]ncc2CC1c3ccccc3,1221
103905475,C1Cc2[nH]ncc2C1c3ccccc3,1222
103905476,C1C(Cc2[nH]ncc12)c3ccccc3,1223
103905477,COc1cc(cc(OC)c1OC)C2=NN(Cc3cccc(C)c3)C(=O)C=C2,1224
103905478,C[C@@H]1CCCN1CCc2cc3cc(ccc3[nH]2)c4ccc(OC(F)(F)F)cc4,1225
103905479,FC(F)(F)Oc1ccc(cc1)c2ccc3[nH]cc(C4=CCNCC4)c3c2,1226
103905480,FC(F)(F)Oc1ccc(CC(=O)N2CCC3(CC2)NCCc4c3[nH]c5ccccc45)cc1,1227
103905481,Brc1ccc2NC(=O)\C(=C\3/SC(=S)NC3=O)\c2c1,1228
103905482,Clc1ccc2NC(=O)C(=C(c3ccccc3)c2c1)C4=NNC(C4)c5ccccc5,1229
103905483,O=C1NNC(=O)c2c(N\N=C\3/C(=O)N(N=C3c4ccccc4)c5ccccc5)cccc12,1230
103905484,CNCCONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,1231
103905485,CC(=O)Nc1cc2ccccn2n1,1232
103905486,Oc1nn2ccccc2c1Br,1233
103905487,Brc1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,1234
103905488,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,1235
103905489,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4ccccc4)C=CNC3=O)N5CCOCC5,1236
103905490,Cc1cc(cc2[nH]c(nc12)C3=C(NCCc4ccccc4)C=CNC3=O)N5CCOCC5,1237
103905491,c1ccc(cc1)c2n[nH]cc2c3ccncc3,1238
103905492,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,1239
103905493,COCCN1C(=C(C)S/C/1=N\C(=O)c2cc(SC)ccc2Cl)C,1240
103905494,Fc1ccc2SCc3c[nH]nc3c2c1,1241
103905495,CCNC(=O)c1[nH]nc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,1242
103905496,Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(c2)c3ccc(Cl)cc3)n1,1243
103905497,Cc1cccc(\C=N\Nc2cc(nc(OCCc3ccccn3)n2)N4CCOCC4)c1,1244
103905498,NNc1cc(nc(OCCc2ccccn2)n1)N3CCOCC3,1245
103905499,OC(=O)c1csc2C(=O)NCCNc12,1246
103905500,NC(=O)c1csc2C(=O)CCNc12,1247
103905501,c1ccc(cc1)c2cccc3nccn23,1248
103905502,Cc1ccccc1c2cccc3nccn23,1249
103905503,Clc1ccc(cc1)C2CC(=C(C#N)C(=O)C2C(=O)c3ccccc3)c4ccccc4,1250
103905504,Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)n[nH]1,1251
103905505,CCc1cc(c(O)cc1O)c2n[nH]c(C)c2c3ccc4OCCOc4c3,1252
103905506,OC(=O)c1ccc(cc1O)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,1253
103905507,Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,1254
103905508,Nc1ncnc2NCCC(=Nc12)c3ccccc3,1255
103905509,Oc1ccc(\C=N\NC(=O)Nc2cccc3nsnc23)c(O)c1,1256
103905510,Clc1ccc(CC(=O)Nc2[nH]nc3CCCc23)cc1,1257
103905511,Fc1ccc(cc1)C2=NCC(=O)Nc3[nH]ncc23,1258
103905512,O=C1Oc2ccccc2c3[nH]c(nc13)c4ccccc4,1259
103905513,CC1=C(C(=O)OC(=O)N1)c2ccccc2,1260
103905514,Cc1nn(C)c(C)c2cc(cc12)[N+](=O)[O-],1261
103905515,CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,1262
103905516,CN1CCN(Cc2ccc3Oc4cccc5C(=O)NN=C(c3c2)c45)CC1,1263
103905517,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,1264
103905518,CCCCNC(=O)C1=CN(C(CC)CC)C(=O)c2cc(OC)c(OC)cc12,1265
103905519,CC1=CN2CC(=O)NN=C2C=C1,1266
103905520,CC(Nc1cncc(n1)n2cnc3ccccc23)c4ccc(F)cc4,1267
103905521,COCOc1cccc(OCOC)c1c2ccc(NS(=O)(=O)C)cc2C(=O)OC,1268
103905522,Nc1nc(SCC(=O)Nc2ncccn2)nc3nc[nH]c13,1269
103905523,CCCN1C(=O)N(CC)c2nc([nH]c2C1=O)c3cnn(Cc4cccc(c4)C(F)(F)F)c3,1270
103905525,COc1ccc(\C=N\Nc2ncnc3c4ccccc4[nH]c23)cc1OC,1271
103905526,CC(SCC1CC[C@@H]2C[C@H]1C2(C)C)C(=O)N,1272
103905527,O=C1CN2C(=NN1)COc3ccccc23,1273
103905528,Nc1n[nH]c2ncc(Br)cc12,1274
103905529,OC(=O)C1=CN=C2SC=CN2C1=O,1275
103905530,c1ccc2c(c1)[nH]c3cnccc23,1276
103905531,CN[C@H]1C[C@@H]2O[C@@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,1277
103905532,Cn1c2ccccc2c3c4C(=O)NCc4c5c6ccccc6n(CCC#N)c5c13,1278
103905533,Cc1c(O)cccc1NC(=O)c2cnn3c(ccnc23)c4ccccc4,1279
103905535,COc1ccc(cc1)c2cc(c3ccccc3)c4cc(Cl)ccc4n2,1280
103905536,Cc1ccc(Nc2nc3ccc(cc3[nH]2)[N+](=O)[O-])nc1,1281
103905537,CCCCOc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)C(C)(C)CC,1282
103905538,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cc(Cl)c(Cl)cc23,1283
103905539,CNC(=O)c1ccccc1Sc2ccc3c(\C=C\c4ccccn4)n[nH]c3c2,1284
103905540,COCCn1cc(c2ccncn2)c(n1)c3ccc(Cl)cc3,1285
103905541,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCN6CCCC6)ccc5n2,1286
103905542,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCOC)ccc5n2,1287
103905543,Cc1nc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,1288
103905544,CC(C)CON1c2ccc(Cl)cc2C(=O)c3c(C)nn(C)c13,1289
103905545,CCCON1c2ccc(Cl)cc2C(=O)c3c(C)nn(C)c13,1290
103905546,CCN1C2=C(C(=O)ON2)C(=O)c3cc(O)c(Cl)cc13,1291
103905547,CCN1C2=C(C(=O)ON2)C(=O)c3cc(F)c(Cl)cc13,1292
103905548,Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1,1293
103905549,Clc1ccc2NC3(CCCCC3)Nc2c1,1294
103905550,COc1cc2cnc3C(=O)NC(=O)c3c2cc1OC,1295
103905551,CCc1nc2C(=O)NC(=O)c2c3cc(OC)c(OC)cc13,1296
103905552,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,1297
103905553,Nc1ccc2cc(NCCc3ccccc3)cc(Nc4ncccn4)c2n1,1298
103905554,CCCCNc1ccc2C(=O)N(CCNCCO)C(=O)c3cccc1c23,1299
103905556,CN1C=C(C=C(Nc2ccc(cn2)C(=O)N3CCOCC3)C1=O)c4cccc(NC(=O)c5ccc(cc5)C(C)(C)C)c4CO,1300
103905557,Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1,1301
103905558,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(\C=C\c4ccccc4)n2,1302
103905559,CSc1nn(c(N)c1C(=O)N)c2ccccn2,1303
103905560,OCc1ccc(cc1)c2sc(nc2C(=O)O)N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3,1304
103905561,Clc1ccc2c(c1)nnc3nnnn23,1305
103905562,CN1C(=NC(=C(C1=O)c2ccc3ccccc3c2)c4ccncc4)NC[C@@H](N)Cc5ccccc5,1306
103905563,CN1C(=NC(=C(C1=O)c2cccc(C)c2)c3ccncc3)NC[C@@H](N)Cc4ccccc4,1307
103905564,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c(c1)c23)C(=O)N7CCCCC7,1308
103905565,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,1309
103905566,COc1cc(Nc2ncnc3ccc(cc23)c4ccc(CN5C[C@@H]6C(CO)[C@@H]6C5)cc4)ccc1Oc7ccccc7,1310
103905567,CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,1311
103905569,Cc1csc(NC(=O)c2sc3nc(ccc3c2N)c4ccncc4)n1,1312
103905570,Fc1ccc(CC2=NNC(=O)C3=C2CCCC3)cc1C(=O)N4CCN(CC4)c5ncccn5,1313
103905571,Nc1ccc2NC(=O)C=Nc2c1,1314
103905573,OC1CCCc2nc(ccc12)C3C(=O)Nc4ccc(cc34)C#N,1315
103905574,CN1CCN(CC1)c2ccc(cn2)c3cnc4NCCN(Cc5cc(Cl)ccc5C(F)(F)F)c4c3,1316
103905575,CN1CCN(CC1)c2ccc(cn2)c3cnc4NCCN(Cc5c(F)ccc(F)c5Cl)c4c3,1317
103905576,CSc1cnc2c(ccc3cnccc23)c1O,1318
103905577,Oc1ccc(cc1)c2n[nH]c(Nc3cccc(Cl)c3)c2c4ccc(O)cc4,1319
103905578,Oc1ccc(Nc2[nH]nc(c3ccc(O)cc3)c2c4ccc(O)cc4)cc1,1320
103905579,Nc1noc2cccc(c3cccc(O)c3)c12,1321
103905580,C1Cc2sccc2c3[nH]ncc13,1322
103905581,Brc1ccc2Cc3cn[nH]c3c2c1,1323
103905583,Fc1cc2C(=O)C3=C(SNC3=O)N(C4CC4)c2c(F)c1NCc5ccccc5,1324
103905584,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1325
103905585,S=C1NN=C2N1C3=NNC(=S)N3c4sc5CCCc5c24,1326
103905586,Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1,1327
103905587,Clc1cccc(NC(=O)Nc2nc(CCNc3ncnc4ccsc34)cs2)c1,1328
103905588,CC(=O)OCCn1nc(c2cccc(Br)c2)c3C(=CC(=O)Nc13)C(F)(F)F,1329
103905589,O=C1NC=Cc2cnc(c3ccccc3)n12,1330
103905590,COc1ccc(cc1)C(=O)N2c3ccccc3Sc4c(Cl)cncc24,1331
103905591,CN1C(=C(C=C(C#N)C1=O)c2ccc(OC(F)(F)F)cc2)COC(c3ccc(cc3)C#N)c4cncn4C,1332
103905592,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,1333
103905593,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,1334
103905594,OC1=C(C#N)C2=C(C(=N)Oc3ccc(Cl)cc23)C(=O)N1,1335
103905595,COC(=O)c1csc2C=CC(=O)Nc12,1336
103905596,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,1337
103905597,Cc1onc(NC(=O)CCNC(=O)Nc2nc(C)c(s2)c3ccc(cc3)n4cccn4)c1,1338
103905598,Cc1cccc(c1C)c2[nH]c(cc2C(=O)N)c3ccnc(N)n3,1339
103905599,N(c1cccnc1)c2ncc(c3ccncn3)c(n2)c4occc4,1340
103905600,CC(=O)n1ncc2cc(N)ccc12,1341
103905601,NC1=NC(=O)Nc2sccc12,1342
103905602,O\N=C/1\C=C(Oc2c(CC=C)cccc12)c3ccccc3,1343
103905603,Fc1ccc2ncn(c3ncc4NC(=O)N([C@@H]5CCOc6c(F)cccc56)c4n3)c2c1,1344
103905604,COc1c2C(=O)C=C(C)Oc2cc(O)c1c3nc4ccccc4[nH]3,1345
103905605,CC(=O)Nc1c(sc2ccc(Cl)c(Cl)c12)C(=O)N,1346
103905606,CCN1C(=O)\C(=C/Nc2ccccc2)\S/C/1=C(/C#N)\C(=O)O,1347
103905607,COc1cc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2cc1F,1348
103905608,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,1349
103905609,CCNc1nc(C)c(\C=C\C(C)(C)c2ccc(cc2)C(F)(F)F)c(NCC)n1,1350
103905610,CC(C)(C)c1nc2c3ccc(F)cc3c4C(=O)NC=Cc4c2[nH]1,1351
103905611,Nc1n[nH]c2nc(Cl)sc12,1352
103905612,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc12,1353
103905613,Oc1cnc2ccc(cc2c1)c3ccncc3,1354
103905614,C[C@@H](N)C1CCC(CC1)C(=O)Nc2ccnc3[nH]ccc23,1355
103905615,CCOC(=O)c1c(C)n(c2ccc(I)cc2)c3c4ccccc4c(O)cc13,1356
103905616,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,1357
103905617,CC1(C)CC(=Cc2c1sc3ncnc(N)c23)\C=C\c4ccc(Cl)cc4,1358
103905618,COc1cc(\C=C(/C#N)\c2nc3cc(C)ccc3[nH]2)c(Br)cc1O,1359
103905619,FC(F)(F)c1ccc2C(=O)C3=C(CCCC3=O)Oc2c1,1360
103905620,CC(=O)Nc1ccc(cc1)n2nc3ccc(N)nc3n2,1361
103905621,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,1362
103905622,NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,1363
103905623,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,1364
103905624,CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,1365
103905625,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,1366
103905626,CC1(CCN(C1)C(=O)CNc2ncnc3cc(Cl)c(Cl)cc23)N4CCC(CC4)c5ccccc5,1367
103905627,CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C,1368
103905628,CCOc1ccccc1\C=N\NC(=O)c2nnn(c2N3CCCC3)c4nonc4N,1369
103905629,Cc1ccc(cc1)c2c(C#N)c(N)nc3cc(C)nn23,1370
