Cmpd_ID,PUBCHEM_SID,Canonical_Smiles,External_Cmpd_ID,External_Source,Cluster,ClusterSize,Cluster_MCSS,Molecular_Weight,ALogP,Num_H_Acceptors,Num_H_Donors,tPSA,Promiscuity_1uM,CDK7,CDK8,CDK9,CHEK1,CLK2,CSF1R,CSNK1A1,DAPK3,DYRK1A,DYRK1B,FGFR1,FLT1,FLT3,FYN,GPRK5,GSK3A,GSK3B,IGF1R,IKBKE,JAK2,JAK3,KDR,LCK,LIMK1,LRRK2,LTK,MAP2K1,MAP2K2,MAP4K2,MAP4K4,MAPK14,MAPK8,MAPK9,MST1R,NEK2,NTRK1,NTRK2,NTRK3,PAK4,PDGFRA,PDGFRB,PIM1,PRKAA1,PRKACA,PRKCN,PRKCQ,PRKX,PTK2,RET,ROCK1,RPS6KA3,STK12,STK6,TAO1,TBK1,TYRO3,CLK4,MET,CDC2L6,ITK,PLK1,PLK4,PIM3,AKT1,AKT2,AKT3,INSR,PLK3,EGFR,ERBB2,FGFR3,KIT,PIM2,PTK6,TYK2,HCK,MAP3K10,ROCK2,SGK,CAMKK2,MAPK10,MARK3,MARK4,MELK,ROS1,SIK2,STK3,BLK,CAMK1,CAMK2D,CAMK2G,CDC42BPA,CDC7,CDK2,CHEK2,CSNK1G1,CSNK1G2,CSNK1G3,HIPK2,IRAK1,IRAK4,MAPK1,MINK,MKNK2,NEK4,PDPK1,PHKG2,PKN2,PRKCD,PRKCG,PRKD2,RPS6KA5,RPS6KB1,SRC,STK17A,STK22B,STK22D,CDC2,CSNK2A1,DYRK3,HIPK4,KIAA1811,MAPKAPK2,PAK1,PRKCI,FRK,MAP4K5,TOPK,FER,SLK,CAMK2B,CSNK1D,DCAMKL1,DYRK4,EPHA2,ERBB4,MAPK12,MAPK13,MAPKAPK3,SRPK1,ZAK,MAPKAPK5,MATK,PRKG1,PRKG2,SRMS,AXL,CHUK,FES,FLT4,LYN,MARK2,PRKCZ,PTK2B,SYK,IKBKB,EEF2K,WEE1,BRAF,BMX,RPS6KA4,STK33,PASK,NLK,ALK,BTK,CAMK1D,CAMK2A,CDK5,ABL1,ACK1,ACVR1
2503,103904974,N[C@@H](COCc1ccccc1)COc2cncc(\C=C\c3ccncc3)c2,10309109,PubChem,71,17,C(=Cc1cccnc1)c2ccncc2,361.43692,2.15,5,1,70.26,0.39,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.3,,,,,6.9,,,7.7,,,,,< 5.2,,,,,6.4,,,,,,,,,,< 5.3,< 5.1,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,< 5.1,,,,,,6.2,,< 5.1,,,,< 5.7,,,,,,,,,,< 5.0,,,,,,,,< 5.1,,,,,< 5.2,< 5.1,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,103904975,N[C@@H](Cc1cccc2ccccc12)C(=O)Nc3cncc(\C=C\c4ccncc4)c3,23646978,PubChem,71,17,C(=Cc1cccnc1)c2ccncc2,394.46838,2.622,4,2,80.89,0.15,,,,,,,,,6.7,,,,,,,,< 5.2,,,,,< 5.1,,,,,,,,,,< 5.5,< 5.4,,,< 5.6,,,,,,,< 5.0,6.7,,,,,,7,,< 5.2,,,,,,< 5.5,,,< 5.1,< 5.4,,,,,< 5.3,< 5.1,,,,,,,,,,7.6,< 5.0,,,,,,,,< 5.1,,,,,,,,,,,,,,< 5.0,,,,,< 5.4,,,,,,,< 5.2,,,,,,,,,,< 5.1,,,,,,,,,,,,< 5.5,,,,< 5.0,,,,,,,,,,,,,< 5.1,,,,< 5.5,,,,,,,,,,,,,,,,
2505,103904976,Clc1ccc2NC(=O)n3ncnc3c2c1,,,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,220.6152,1.912,3,1,59.81,0,4.1,4.2,4.4,4.6,,4.7,4.3,4.4,4.2,4.7,4.2,4.2,4.5,,,4.3,4.4,,,4,4.4,4.7,4.3,,4.4,4.8,4.3,,4.2,4.3,4.1,4.2,,4,,4.2,,,,5.1,4.9,4.7,4.1,4.5,,4.1,,,4.9,,4.1,4.8,4.8,,,4.4,4.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,< 4.0,,,4.4,4.7,4.1
2507,103904977,CCOC(=O)Cc1nc2c3cc(Br)ccc3NC(=O)n2n1,,,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,351.15543,2.336,5,1,86.11,0.11,5.5,5.5,6.1,,,6,,,5.9,6.1,6,,6.2,5.4,5.9,5.8,6,,,5.6,5.5,,5.4,,,,5.7,5.7,,,,5.6,,5.5,,5.6,5.6,5.9,5.4,,5.7,5.9,5.5,6,,,5.6,,5.9,,5.6,,,,,5.7,6.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,6,5.7,,,,
2508,103904978,O=C1Nc2sc3CCCCc3c2c4nc(nn14)c5ccccc5,,,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,322.38426,4.037,3,1,59.81,0.01,,,,< 5.1,< 5.1,< 5.6,< 5.2,< 5.9,5.6,,< 5.3,,< 5.6,,,5.4,< 5.2,< 6.0,,< 5.8,< 5.8,< 5.1,< 5.6,< 5.0,,,,,< 5.2,5.2,,5.8,5.8,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,7,< 5.2,< 5.1,< 5.0,,< 5.8,< 5.8,< 5.9,< 5.0,< 5.1,< 5.2,< 5.4,< 5.0,,< 5.7,5.5,< 5.5,,< 5.8,< 5.1,< 5.4,5.5,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,< 5.1,< 5.0,,,< 5.2,,< 5.8,< 5.7,,< 5.1,< 5.8,< 5.2,< 5.2,< 5.2,< 5.0,< 5.9,< 5.1,< 5.3,< 5.2,< 5.1,< 5.2,5.7,< 5.1,< 5.0,< 5.1,5.2,5.2,< 5.2,5.4,< 5.3,< 5.1,< 5.1,< 5.1,< 5.0,< 5.7,< 5.2,< 5.7,< 5.4,< 5.8,< 5.8,< 5.1,5.7,5.4,< 5.1,< 5.0,< 5.1,< 5.0,,< 5.6,< 5.1,< 5.0,< 5.8,< 5.0,5.1,< 5.1,< 5.0,< 5.1,< 5.1,< 5.4,5.2,< 5.1,5.1,5.3,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,< 5.7,< 5.4,< 5.7,< 5.2,< 5.8,< 5.1,< 5.1,< 5.8,< 5.8,< 5.5,< 5.4,,,,,,,,< 5.9,< 5.9,,,< 5.0,,,
2509,103904979,O=C1Nc2sc3CCCCc3c2c4nc(nn14)c5ccncc5,MFCD07800287,ACD,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,323.37232,2.886,4,1,72.7,0.08,,,,< 5.1,< 5.1,< 5.6,< 5.2,7.4,6.8,,< 5.3,< 6.4,< 5.6,< 6.1,,7.2,6.9,< 5.7,,< 5.8,< 5.8,< 5.1,< 5.6,,,,,,< 5.2,< 5.0,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,7.5,< 5.8,< 5.1,< 5.0,,< 5.8,,< 5.9,5.2,< 5.1,< 5.2,< 5.8,< 5.0,,< 5.7,6.3,< 5.5,,< 5.8,< 5.1,< 5.4,7.2,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,,< 5.7,,,5.4,< 5.0,,,< 5.2,,< 5.8,< 5.7,,< 5.1,< 5.8,< 5.3,< 5.2,< 5.2,< 5.0,7.9,< 5.1,< 5.8,< 5.2,< 5.1,< 5.2,6.3,< 5.1,< 5.0,5.5,,< 5.0,5.3,< 5.4,< 5.3,< 5.1,< 5.1,< 5.1,< 5.0,< 5.7,< 5.2,< 5.7,< 5.4,< 5.8,< 5.8,< 5.1,7,,5.9,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,< 5.1,< 5.0,< 5.8,5.1,< 5.1,5.5,< 5.0,5.5,< 5.5,< 5.4,< 5.2,< 5.1,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,,,< 5.7,< 5.2,< 5.8,< 5.1,< 5.1,,< 5.8,,,,,,,,,,< 5.9,< 5.9,,,< 5.0,< 6.2,,
2510,103904980,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,,,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,269.28187,1.503,4,1,72.7,0.07,,,,< 5.1,< 5.1,< 5.6,< 5.2,6.8,6.2,,< 5.3,,< 5.6,< 6.1,,6.3,6.6,< 5.7,,< 5.8,< 5.8,< 5.1,< 5.6,,,,,,< 5.2,5.2,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,6.1,< 5.8,< 5.1,< 5.0,,< 5.8,,< 5.9,5.4,< 5.1,< 5.2,< 5.8,< 5.0,,< 5.7,5.6,< 5.5,,< 5.8,< 5.1,< 5.4,6.2,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,6.3,< 5.0,,,< 5.2,,< 5.8,< 5.7,,< 5.1,< 5.8,< 5.3,< 5.2,< 5.2,< 5.0,7.2,< 5.1,< 5.8,< 5.2,< 5.1,< 5.2,5.6,< 5.1,< 5.0,< 5.1,,< 5.0,5.2,< 5.4,< 5.3,5.2,< 5.1,< 5.1,< 5.0,< 5.7,< 5.2,< 5.7,< 5.4,< 5.8,< 5.8,< 5.1,6.9,,< 5.1,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,< 5.1,< 5.0,< 5.8,< 5.0,< 5.1,< 5.1,< 5.0,5.7,< 5.5,< 5.4,5.2,5.1,< 5.0,5.1,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,,,,,< 5.8,,< 5.1,,< 5.8,,,,,,,,,,< 5.9,< 5.9,,,< 5.0,< 6.2,,
2512,103904981,Cc1sc2NC(=O)n3nc(nc3c2c1C)c4ccncc4,,,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,297.33503,2.135,4,1,72.7,0.27,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,5.3,,,,,,,,,,,,6.1,,< 5.1,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,7.7,< 5.1,,,,,5.7,,< 5.0,,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,103904982,O=C1Nc2sc3CCCCc3c2c4nc(nn14)c5cccnc5,MFCD09855819,ACD,72,9,O=C1Nc2sccc2c3nc(nn13)c4ccncc4,323.37232,2.886,4,1,72.7,0.02,,,,< 5.1,< 5.1,< 5.6,< 5.2,,5.2,,< 5.3,,< 5.6,,,5.2,< 5.2,,,,,< 5.1,< 5.6,< 5.0,,,,,< 5.2,< 5.0,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,,< 5.3,,,6.8,< 5.2,< 5.1,< 5.0,,,,,< 5.0,< 5.1,< 5.2,< 5.5,< 5.0,,< 5.7,< 5.0,< 5.5,,,< 5.1,< 5.4,6.1,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,,< 5.7,,,< 5.6,< 5.7,,,< 5.1,< 5.0,,,< 5.2,,,< 5.7,,< 5.1,,< 5.2,< 5.2,< 5.2,< 5.0,,< 5.1,< 5.3,< 5.2,< 5.1,< 5.2,< 5.5,< 5.1,< 5.0,< 5.1,< 5.1,< 5.0,< 5.2,< 5.4,< 5.3,< 5.1,< 5.1,< 5.1,< 5.0,< 5.7,< 5.2,< 5.7,< 5.4,,,< 5.1,< 5.2,< 5.2,< 5.1,< 5.0,< 5.1,< 5.0,,< 5.6,< 5.1,< 5.0,,< 5.0,< 5.1,< 5.1,< 5.0,< 5.1,< 5.1,< 5.4,< 5.2,< 5.1,< 5.0,< 5.1,< 5.1,,< 5.7,< 5.7,,,< 5.7,< 5.4,< 5.7,< 5.2,,< 5.1,< 5.1,< 5.8,,< 5.5,< 5.4,,,,,,,,,,,,< 5.0,,,
2514,103904983,Cc1ccc(cc1)c2cc3c(NCCN)ccc(C(=O)N)c3[nH]2,,,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,308.3776,2.401,3,4,96.93,0.34,< 5.4,< 5.4,< 5.8,6.2,< 5.4,6.1,< 5.4,6.7,< 5.7,< 5.6,< 5.4,5.5,< 5.6,5.5,< 5.4,< 5.4,< 5.4,< 5.8,< 5.5,< 5.6,< 5.3,< 5.9,< 5.2,< 5.5,6.8,6.5,6.1,5.7,6.8,7.4,< 5.4,< 5.3,< 5.4,6.5,< 5.5,< 5.5,< 5.5,< 5.5,6,5.8,6.3,< 5.2,6.8,6.9,5.8,< 5.6,6.5,6.1,6.5,6.6,6.1,< 5.8,< 5.8,< 5.3,< 5.5,5.8,< 5.6,< 5.6,,,,6.1,,,,,,,,,< 5.7,6.4,,,,,,,,,,,,,< 5.7,,6.6,5.9,,,,,< 6.1,,,,,,,,6.5,,7.2,,,,,6.6,,5.7,,,,6,,,,,< 5.2,,< 5.1,,,,,< 5.6,6.8,,6.8,6.2,,,,,< 5.5,,,,,,,,,,,,< 5.9,,,5.7,6.1,,,,7.8,,,< 5.6,,,,,,,6.4,< 5.2,6.4,< 5.2,< 5.5,5.7,6.1,< 5.4
2516,103904984,NC(=O)c1cc([nH]c1c2ccc(Cl)cc2Cl)c3ccnc(N)n3,24809803,PubChem,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,348.18674,3.298,4,3,110.68,0.4,6.8,7.8,8.4,< 5.1,,< 5.6,8.1,6.4,9.1,9.2,< 5.4,< 6.4,< 5.9,< 6.1,5.6,8.2,8.2,< 5.7,< 5.5,7.7,6,6.1,5.6,,6.5,< 5.6,5.7,< 5.4,6.7,5.8,< 5.4,6.4,6.3,< 5.4,< 5.0,< 5.6,< 5.4,< 5.9,< 5.3,< 5.6,,5.8,< 5.8,6.4,7.2,7.2,6,< 5.2,< 5.9,6.9,7.3,6.2,< 5.8,6.6,< 5.5,,9.2,< 5.6,,< 5.8,< 5.1,6.3,6.4,5.1,< 5.1,5.2,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,,,,6.5,5.8,,,6.3,,< 5.8,< 5.7,,< 5.5,< 5.8,< 5.4,< 5.5,5.2,5.9,9.7,7.2,5.9,7.6,7.6,8,7.6,7,6.2,7.5,5.8,7.1,7.3,< 5.4,< 5.3,7.7,6.8,6.6,6.5,,< 5.2,< 5.7,7.6,,,7.2,6.7,8,6.4,5.2,< 5.1,< 5.0,6.1,5.7,< 5.6,,< 5.8,5,< 5.1,7.8,< 5.0,8,< 5.5,< 5.4,7.1,7.2,< 5.0,5.9,,< 5.8,< 5.7,6.1,< 5.8,< 5.8,,,< 5.7,,,,6.1,,,,,,,,,,,,< 5.9,< 5.9,< 5.6,< 5.1,6.5,< 6.2,5.9,5.7
2517,103904985,NC(=O)c1cc([nH]c1c2ccc(Cl)cc2Cl)c3ccnc(N)n3,24809803,PubChem,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,348.18674,3.298,4,3,110.68,0.39,6.8,7.8,8.4,< 5.1,< 8.6,< 5.6,8.1,6.4,9.1,9.2,< 5.4,< 6.4,< 5.9,< 6.1,5.6,8.2,8.2,< 5.7,< 5.5,7.7,6,6.1,5.6,,6.5,< 5.6,5.7,< 5.4,6.7,5.8,< 5.4,6.4,6.3,< 5.4,< 5.0,< 5.6,< 5.4,< 5.9,< 5.3,< 5.6,,5.8,< 5.8,6.4,7.2,7.2,6,< 5.2,< 5.9,6.9,7.3,6.2,,6.6,,< 5.7,9.2,< 5.6,,< 5.8,< 5.1,6.3,6.4,5.1,< 5.1,5.2,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,6.1,,,6.5,5.8,,,6.3,,< 5.8,< 5.7,,,< 5.8,< 5.4,< 5.5,5.2,5.9,9.7,7.2,5.9,7.6,7.6,8,7.6,7,6.2,7.5,5.8,7.1,7.3,< 5.4,< 5.3,7.7,6.8,6.6,6.5,,< 5.2,< 5.7,7.6,< 5.8,< 5.8,7.2,6.7,8,6.4,5.2,< 5.1,< 5.0,6.1,5.7,< 5.6,5.5,< 5.8,5,< 5.1,7.8,< 5.0,8,< 5.5,< 5.4,7.1,7.2,< 5.0,5.9,5.4,< 5.8,< 5.7,6.1,< 5.8,< 5.8,,,< 5.7,,,,6.1,,< 5.8,,,,,,,,,,< 5.9,< 5.9,< 5.6,< 5.1,6.5,< 6.2,5.9,5.7
2518,103904986,NC(=O)c1cc2c(cncc2s1)c3ccc(Br)cc3,18516106,PubChem,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,333.20305,3.101,2,1,55.98,0.24,5.9,8.6,6.2,< 5.5,5.9,< 5.6,6.4,6.5,< 5.7,6.4,< 5.4,5.6,< 5.5,< 5.2,5.7,7.3,7,< 5.6,< 5.5,< 5.6,< 5.3,6.3,< 5.2,5.5,6.7,5.6,6.3,6,6.6,< 5.3,< 5.4,5.8,< 5.4,5.5,< 5.5,< 5.5,< 5.4,< 5.5,< 5.3,< 5.6,< 5.7,5.5,< 5.5,6.5,6.1,6.2,< 5.5,< 5.2,< 5.5,5.5,5.5,< 5.4,< 5.8,< 5.2,< 5.5,< 5.5,6.8,< 5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.2,< 5.2,< 5.6,< 5.4,7.5,< 5.6,< 5.4,5.9
2519,103904987,NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3,18516237,PubChem,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,272.29746,2.558,2,1,55.98,0.16,< 5.8,,,< 5.1,6.3,< 5.6,5.8,6.2,5.8,,5.3,,5.7,< 6.1,,7.2,7.1,< 5.7,,< 5.8,< 5.8,5.7,< 5.6,5.6,,,,,7.3,5.9,,5.8,5.4,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,5.7,5.9,5.4,5.8,,< 5.8,< 5.8,< 5.9,< 5.0,5.6,5.4,< 5.8,< 5.0,5.9,< 5.7,6.8,< 5.5,< 4.0,< 5.8,5.6,5.8,5.3,< 5.1,< 5.1,< 5.0,< 5.3,6.4,< 5.7,< 5.8,5.8,< 5.9,< 5.8,< 5.6,< 5.7,,,< 5.1,5.4,,,< 5.2,,6.1,5.8,,5.4,< 5.8,< 5.6,5.5,5.8,< 5.0,6.1,6.3,6.3,6.1,5.9,5.6,6.4,6.1,5.3,5.1,< 5.1,6,5.6,< 5.4,< 5.3,5.2,5.1,< 5.1,5.6,< 5.7,< 5.2,< 5.7,5.6,< 5.8,< 5.8,5.9,5.3,< 5.2,6.5,5.1,< 5.1,< 5.0,< 5.3,6.4,6.1,6.2,5.8,6.6,5.1,5.9,< 5.0,< 5.1,< 5.5,,< 5.2,< 5.1,< 5.0,< 5.1,6.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,< 5.7,,5.8,< 5.2,< 5.8,< 5.1,< 5.1,< 5.8,< 5.8,,,,,,,,6.1,,< 5.9,< 5.9,,,6.6,< 6.2,,
2520,103904988,NC(=O)c1cc([nH]c1c2ccc(Cl)cc2F)c3ccnc(N)n3,24809834,PubChem,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,331.73214,2.839,4,3,110.68,0.28,7.1,7.5,8.2,< 5.1,,< 5.6,7.8,6.4,,,< 5.3,< 6.4,< 5.8,< 6.1,,7.5,7.6,< 5.7,,7,< 5.5,< 5.1,< 5.6,,,,,,6.4,< 5.7,,5.6,5.8,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,< 5.2,< 5.8,5.5,7.1,,< 5.8,,< 5.9,< 6.4,6.5,5.4,,5.9,,< 5.7,,< 5.5,< 4.0,< 5.8,< 5.1,6.1,5.5,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,< 6.2,5.4,,,5.2,,< 5.8,< 5.7,,< 5.2,< 5.8,< 5.3,< 5.5,5.2,< 5.0,9.4,6.4,5.9,7.3,7.4,7.5,7.2,6.8,6.1,6.8,< 5.6,7.2,6.8,< 5.4,< 5.3,7.2,6.4,5.8,6.3,,< 5.2,< 5.7,6.8,< 5.8,< 5.8,6.6,6.4,7.8,6.4,< 5.0,< 5.1,< 5.0,< 5.3,6,< 5.2,5.4,< 5.8,< 5.0,< 5.1,7.6,< 5.0,7.9,< 5.5,< 5.4,6.6,7.2,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,6.3,< 5.8,< 5.8,,,< 5.7,,,,5.2,,< 5.8,,,,,,,,,,< 5.9,< 5.9,,,5.9,< 6.2,,
2521,103904989,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,MFCD00922198,ACD,73,8,c1ccc(cc1)c2ccc([nH]2)c3ccncn3,377.43464,3.883,3,1,58.64,0.04,< 5.4,< 5.4,< 5.8,< 5.3,< 5.4,< 5.6,6.5,< 5.3,< 5.7,< 5.6,< 5.4,< 5.4,< 5.6,< 5.4,< 5.4,< 5.4,5.8,< 5.7,< 5.5,< 5.6,< 5.3,< 5.6,5.3,< 5.2,< 5.6,< 5.6,< 5.5,< 5.4,< 5.6,6.4,7.7,5.9,6.7,< 5.4,< 5.2,< 5.6,< 5.4,< 5.6,< 5.3,< 5.5,< 5.7,< 5.2,< 5.5,< 5.6,< 5.4,< 5.6,< 5.5,< 5.2,< 5.5,< 5.4,< 5.4,< 5.3,< 5.4,< 5.3,< 5.5,< 5.5,< 5.6,< 5.6,,< 5.8,< 5.1,< 5.4,< 5.1,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.9,< 5.9,< 5.7,< 5.4,< 5.8,< 5.6,< 5.7,< 5.5,< 5.5,< 5.3,< 5.1,< 5.6,7.6,< 5.2,< 5.3,< 5.7,< 5.6,6,< 5.3,< 5.8,< 5.2,< 5.2,< 5.2,< 5.0,< 5.9,< 5.1,< 5.2,< 5.2,< 5.1,< 5.2,< 5.5,< 5.1,< 5.0,< 5.1,5.6,< 5.0,< 5.2,< 5.4,< 5.3,< 5.1,< 5.1,< 5.1,5.2,< 5.7,< 5.2,< 5.7,< 5.4,< 5.8,< 5.8,< 5.1,< 5.2,< 5.2,< 5.1,< 5.0,< 5.1,< 5.0,< 5.3,6.6,< 5.1,< 5.0,< 5.8,5.7,< 5.1,7.4,< 5.0,< 5.1,< 5.2,< 5.4,< 5.2,< 5.1,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,< 5.7,< 5.4,< 5.7,5.2,< 5.8,< 5.1,< 5.1,< 5.8,< 5.8,< 5.5,< 5.4,,,,< 5.8,,,,< 5.2,< 5.2,< 5.6,< 5.4,< 5.5,< 5.5,< 5.4,< 5.4
2522,103904990,Nc1ncnc2c1c(cn2C3CCCC3)C#C,,,74,21,C(Oc1cccc(c1)c2cn(C3CCC(CC3)N4CCCC4)c5ncncc25)c6ccccc6,226.27706,3.071,3,1,56.73,0.32,5.8,7.2,< 5.8,< 5.5,6.9,5.9,7.3,5.4,6.6,7,5.5,5.9,5.7,5.3,< 5.4,5.4,< 5.4,5.9,< 5.5,< 5.6,< 5.3,6.7,5.6,6.1,7,7,6.3,6.1,6.2,5.6,< 5.4,5.4,< 5.4,6.2,< 5.5,< 5.5,6.5,5.6,6.3,< 5.6,< 5.7,< 5.2,5.5,6.1,< 5.4,< 5.6,5.5,5.5,6.9,6,5.8,5.7,< 5.8,< 5.2,< 5.5,< 5.5,8.2,< 5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,< 5.2,< 5.6,< 5.4,7,6,5.7,6.1
2527,103904991,CN1CCN(CC1)[C@@H]2CC[C@H](CC2)n3cc(c4ccc(Oc5ccccc5)cc4)c6c(N)ncnc36,3896,WOMBAT,74,21,C(Oc1cccc(c1)c2cn(C3CCC(CC3)N4CCCC4)c5ncncc25)c6ccccc6,482.61985,4.877,6,1,72.44,0.29,,,,< 5.1,< 5.2,7.8,5.8,< 5.9,< 5.2,,8,7.5,8.8,,,< 5.1,< 5.2,< 5.9,,< 5.8,< 5.8,7.5,,6.3,,,,,5.5,6.6,,< 5.5,< 5.4,,5.8,5.9,5.7,6.5,6.7,,,5.2,< 5.3,< 5.1,6.7,,< 5.8,< 5.8,8.1,5.2,< 5.1,6.4,< 5.9,5.2,,< 5.7,< 5.2,< 5.5,,7.6,< 5.1,5.5,< 5.1,< 5.1,5.5,5.1,6.6,< 5.1,7.5,7.9,7.6,7.8,< 5.8,8.5,< 5.7,,,< 5.1,< 5.0,,,6.3,,6.4,6,,6.6,,5.5,5.6,5.4,5.8,< 5.9,< 5.1,7.2,< 5.2,< 5.1,< 5.2,< 5.5,< 5.2,6.2,< 5.1,5.6,5.6,< 5.2,5.7,5.4,< 5.1,5.8,< 5.1,7.1,< 5.7,6.1,,< 5.4,< 5.8,< 5.8,< 5.1,< 5.2,< 5.2,< 5.1,5.5,< 5.1,6.5,,,7.2,< 5.0,6.7,5.4,5.4,7.6,5.4,< 5.1,< 5.1,8.1,5.5,< 5.1,< 5.0,< 5.1,5.8,< 5.8,< 5.7,< 5.7,< 5.8,8.2,6.9,< 5.4,< 5.7,7.5,,6.6,< 5.1,< 5.8,< 5.8,< 5.5,< 5.4,,,,,,,,6.7,9.1,,,< 5.0,8.4,,
2530,103904992,Nc1ncnc2c1c(cn2C3CCOC3)c4ccc(Oc5ccc(CO)cc5)cc4,,,74,21,C(Oc1cccc(c1)c2cn(C3CCC(CC3)N4CCCC4)c5ncncc25)c6ccccc6,402.44577,2.795,6,2,95.42,0.17,< 5.4,6.6,< 5.8,< 5.5,< 5.4,< 5.6,< 5.4,< 5.3,< 5.7,< 5.6,< 5.4,5.5,6,8.9,< 5.4,< 5.4,< 5.4,< 5.6,5.6,< 5.6,< 5.3,6.4,8.6,< 5.5,< 5.6,5.9,8.3,8.2,< 5.6,< 5.3,< 5.4,< 5.3,< 5.4,< 5.4,< 5.5,< 5.5,5.7,5.6,< 5.3,6.4,6.4,< 5.2,< 5.5,< 5.9,< 5.4,< 5.6,< 5.5,< 5.2,7.1,< 5.4,< 5.4,6,< 5.8,< 5.2,< 5.5,< 5.5,< 5.6,< 5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.2,7.1,< 5.6,< 5.4,< 5.5,< 5.6,6.5,5.4
