CHEMBL_ID,smiles,index
CHEMBL1201139,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C,206
CHEMBL1201146,CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,207
CHEMBL1201151,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,208
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C,209
CHEMBL1201194,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O,210
CHEMBL1201195,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C,211
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,212
CHEMBL1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,213
CHEMBL1201216,Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2,214
CHEMBL1201220,CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,215
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,216
CHEMBL1201259,CN[C@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)[C@@H](C)N)[C@@H]8O)OC[C@]7(C)O,217
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c2ccccn2,218
CHEMBL1201356,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,219
CHEMBL120185,CN1CCN(CC1)c2ccc3c(n2)nc(c4ccc(F)cc4)n3c5ccnc(NC6CCCC6)n5,220
CHEMBL1202927,Cl.CN(C)CC1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,221
CHEMBL120645,CC(C)[C@@H]1N(C)c2cccc3NCC(C[C@@H](CO)NC1=O)c23,222
CHEMBL120703,CC(C)(C)OC(=O)Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,223
CHEMBL1208572,CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@@]3(O[C@@]4(CC[C@](C)(O4)[C@H]5CC[C@](O)(CC)[C@H](C)O5)[C@H](O)C=C3)[C@H](C)C[C@@H]2C)C(=O)O,224
CHEMBL12089,[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,225
CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,226
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,227
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c3cc(I)cc(I)c3O,228
CHEMBL121405,OC1(CCNCC1)c2oc(c3ccnc(NC4CCCCC4)c3)c(n2)c5ccc(F)cc5,229
CHEMBL1214185,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O,230
CHEMBL1214929,NCCNc1nc(cc2cnccc12)c3ccncc3,231
CHEMBL1214932,C1CN(CCN1)c2nc(cc3cnccc23)c4ccncc4,232
CHEMBL1215346,CN(C)CCCc1c(\C=C\2/C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc23)[nH]c5CCCC(=O)c15,233
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c23)c1,234
CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,235
CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,236
CHEMBL122,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,237
CHEMBL1220,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],238
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,239
CHEMBL1221512,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NC[C@@H](N)CS,240
CHEMBL1221633,[O-][N+](=O)c1ccc(NC(=O)CCc2cn(Cc3ccc(Cl)cc3)c4ccccc24)cc1,241
CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,242
CHEMBL1222044,NC(=O)c1sc2c(cc(SC(F)(F)F)cc2[n+]1[O-])[N+](=O)[O-],243
CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,244
CHEMBL1222474,Clc1ccc(CNc2ccc3ncc(c4ccc(cc4)C(=O)NCCN5CCCC5)n3n2)cc1Cl,245
CHEMBL1222565,Clc1ccc(CNc2ccc3ncc(c4ccc(cc4)C(=O)NC[C@@H]5CCCN5)n3n2)cc1Cl,246
CHEMBL1222990,O=C(NC[C@@H]1CCCN1)c2ccc(cc2)c3cnc4ccc(NCC5CC5)nn34,247
CHEMBL1222992,Clc1cccc(CNc2ccc3ncc(c4ccc(cc4)C(=O)NC[C@@H]5CCCN5)n3n2)c1,248
CHEMBL1223203,CN(C)CCNC(=O)c1ccc(cc1)c2cnc3ccc(NCC4CC4)nn23,249
CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,250
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,251
CHEMBL1230122,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,252
CHEMBL1230165,OC(=O)c1ccc2c(c1)nc(Nc3cccc(Cl)c3)c4ccncc24,253
CHEMBL1230333,OC(=O)CCCc1cccs1,254
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C3CCN(C)CC3)C2(C)C,255
CHEMBL1230790,CC(C)n1nc(c2cccc(O)c2)c3c(N)ncnc13,256
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,257
CHEMBL1231107,Nc1nc(N)nc(NC2CC2)n1,258
CHEMBL1231371,CC(C)(C)n1nc(c2ccc3ccccc3c2)c4c(N)ncnc14,259
CHEMBL1231530,OC(=O)CCNC(=O)c1ccccc1,260
CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,261
CHEMBL1232515,CCN(Cc1cc(Nc2nc(C)cn3c(cnc23)c4cn[nH]c4)sn1)C(C)(C)CO,262
CHEMBL123292,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,263
CHEMBL1233654,C[C@H]1CNCCN1S(=O)(=O)c2cccc3cnccc23,264
CHEMBL1233881,COc1ccc(cc1OC)c2nn(C3CCC3)c4ncnc(N)c24,265
CHEMBL1233882,CC(C)n1nc(c2ccc3ncccc3c2)c4c(N)ncnc14,266
CHEMBL1233887,COc1ccc2c(c1)c(cn2C)c3cc4nccnc4[nH]3,267
CHEMBL1234815,Cn1nc(c2ccc3ccccc3c2)c4c(N)ncnc14,268
CHEMBL1234833,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,269
CHEMBL1235242,N[C@@H](Cc1ccc(F)cc1)C(=O)O,270
CHEMBL1236107,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2,271
CHEMBL1236126,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c3cccc(c3)[N+](=O)[O-])n2CCCO,272
CHEMBL1236282,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,273
CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,274
CHEMBL1237044,COc1cccc(c1)C2(O)CCCCC2CN(C)C,275
CHEMBL1237174,NN,276
CHEMBL1240544,C[C@@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,277
CHEMBL1240545,CC(C)n1nc(c2ccc(CC#N)cc2)c3c(N)ncnc13,278
CHEMBL1240553,COc1ccc(cc1OC)c2nn(C3CCCC3)c4ncnc(N)c24,279
CHEMBL1240554,CCOc1ccc(cc1OC)c2nn(C3CCCC3)c4ncnc(N)c24,280
CHEMBL1240565,Cn1nc(c2cnc3[nH]ccc3c2)c4c(N)ncnc14,281
CHEMBL1240566,Cn1nc(c2ccc3cc[nH]c3c2)c4c(N)ncnc14,282
CHEMBL1240703,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6[C@H](O)NC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,283
CHEMBL1241241,CC(C)n1nc(c2ccc(O)cc2)c3c(N)ncnc13,284
CHEMBL1241270,Cc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,285
CHEMBL1241271,Cc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,286
CHEMBL1241299,Cn1nc(c2ccc(Br)c(O)c2)c3c(N)ncnc13,287
CHEMBL1241300,COc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,288
CHEMBL1241301,COc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,289
CHEMBL1241390,CC(C)n1nc(c2cccnc2)c3c(N)ncnc13,290
CHEMBL1241391,CC(C)n1nc(c2cncnc2)c3c(N)ncnc13,291
CHEMBL1241439,CC(C)n1nc(c2occ(C=O)c2)c3c(N)ncnc13,292
CHEMBL1241473,COc1cc(Nc2ncc(c(Nc3ccccc3C(=O)N)n2)[N+](=O)[O-])cc(OC)c1OC,293
CHEMBL1241481,COc1cc(ccc1NC(=O)OC(C)(C)C)c2nn(C(C)C)c3ncnc(N)c23,294
CHEMBL1241482,Nc1ncnc2c1c(nn2Cc3ocnc3c4ccccc4)c5ccc(F)c(O)c5,295
CHEMBL1241483,COc1cc(ccc1F)c2nn(C(C)C)c3ncnc(N)c23,296
CHEMBL1241484,CC(C)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,297
CHEMBL1241485,COc1cc(ccc1N)c2nn(C(C)C)c3ncnc(N)c23,298
CHEMBL1241486,COc1cc(ccc1NC(C)CO)c2nn(C(C)C)c3ncnc(N)c23,299
CHEMBL1241487,Nc1ccc(cc1O)c2nn(C3CCCC3)c4ncnc(N)c24,300
CHEMBL1241489,CC(C)n1nc(c2ccc3ccccc3c2)c4c(N)ncnc14,301
CHEMBL1241490,CC(C)n1nc(c2ccc3occc3c2)c4c(N)ncnc14,302
CHEMBL1241491,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5occc5c4,303
CHEMBL1241492,CC(C)n1nc(c2ccc3nonc3c2)c4c(N)ncnc14,304
CHEMBL1241578,CC(C)n1nc(c2ccc(Br)c(O)c2)c3c(N)ncnc13,305
CHEMBL1241579,C[C@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,306
CHEMBL1241580,Nc1ncnc2c1c(nn2C3CCC3)c4ccc(Cl)c(O)c4,307
CHEMBL1241581,COc1cc(ccc1N)c2nn(C3CCCC3)c4ncnc(N)c24,308
CHEMBL1241582,CC(C)n1nc(c2cccc(CO)c2)c3c(N)ncnc13,309
CHEMBL1241583,CC(C)n1nc(c2cccc(CC#N)c2)c3c(N)ncnc13,310
CHEMBL1241586,CC(C)n1nc(c2ccc3NC(=O)Nc3c2)c4c(N)ncnc14,311
CHEMBL1241587,CC(C)n1nc(c2ccc3OCCc3c2)c4c(N)ncnc14,312
CHEMBL1241588,CC(C)n1nc(c2ccc3OCCOc3c2)c4c(N)ncnc14,313
CHEMBL1241674,CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14,314
CHEMBL1241675,Nc1ncnc2c1c(nn2C3CCCC3)c4ccn5ccnc5c4,315
CHEMBL1241676,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(Cl)c(O)c4,316
CHEMBL1241677,Nc1ncnc2c1c(nn2[C@@H]3CCNC3)c4ccc(Cl)c(O)c4,317
CHEMBL1241678,Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(Cl)c(O)c4,318
CHEMBL1241679,CC(C)n1nc(c2cccc(c2)C#N)c3c(N)ncnc13,319
CHEMBL1241680,CC(C)n1nc(c2ccc(F)c(c2)C#N)c3c(N)ncnc13,320
CHEMBL1241681,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5ncccc5c4,321
CHEMBL1241682,CC(C)n1nc(c2ccc3nc(C)ccc3c2)c4c(N)ncnc14,322
CHEMBL1241683,CC(C)n1nc(c2ccc3nc(Cl)ccc3c2)c4c(N)ncnc14,323
CHEMBL1241684,CC(C)n1nc(c2cc3cc(C=O)ccc3s2)c4c(N)ncnc14,324
CHEMBL1241767,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5cccc(O)c5)c6c(N)ncnc46,325
CHEMBL1241768,Nc1ncnc2c1c(nn2[C@@H]3CCOC3)c4ccc(Cl)c(O)c4,326
CHEMBL1241769,Nc1ncnc2c1c(nn2CC3CCCN3)c4ccc(Cl)c(O)c4,327
CHEMBL1241770,Nc1ncnc2c1c(nn2CC3CCNC3)c4ccc(Cl)c(O)c4,328
CHEMBL1241771,CC(C)n1nc(c2ccc(C#N)c(F)c2)c3c(N)ncnc13,329
CHEMBL1241772,CC(C)n1nc(c2ccc(nc2)C#N)c3c(N)ncnc13,330
CHEMBL1241773,CC(C)n1nc(c2ccc(cc2)C(=O)C)c3c(N)ncnc13,331
CHEMBL1241774,CC(C)n1nc(c2ccc3nccnc3c2)c4c(N)ncnc14,332
CHEMBL1241775,CC(C)n1nc(c2cnc3nccnc3c2)c4c(N)ncnc14,333
CHEMBL1241776,CC(C)n1nc(c2ccc3N=CNC(=O)c3c2)c4c(N)ncnc14,334
CHEMBL1241858,Nc1ncnc2c1c(nn2CC3CCCNC3)c4ccc(Cl)c(O)c4,335
CHEMBL1241859,Nc1ncnc2c1c(nn2CC3CCNCC3)c4ccc(Cl)c(O)c4,336
CHEMBL1241860,CC(C)n1nc(c2ccc(C=O)c(F)c2)c3c(N)ncnc13,337
CHEMBL1241861,CC(C)n1nc(c2cc(F)c(C=O)c(F)c2)c3c(N)ncnc13,338
CHEMBL1241862,CC(C)n1nc(c2ccc(C(=O)N)c(Cl)c2)c3c(N)ncnc13,339
CHEMBL1241863,CC(C)n1nc(c2ccc3NC(=O)C=Cc3c2)c4c(N)ncnc14,340
CHEMBL1241864,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5NC(=O)C=Cc5c4,341
CHEMBL1241943,Nc1ncnc2c1c(nn2CCC3CCCNC3)c4ccc(Cl)c(O)c4,342
CHEMBL1241944,CC(C)n1nc(c2ccc(C#N)c(O)c2)c3c(N)ncnc13,343
CHEMBL1241945,CC(C)n1nc(c2ccc(O)c(F)c2)c3c(N)ncnc13,344
CHEMBL1241946,CC(C)n1nc(c2cccc(c2)C(=O)C)c3c(N)ncnc13,345
CHEMBL1241947,CC(C)n1nc(c2cc(C)c(C=O)s2)c3c(N)ncnc13,346
CHEMBL1241948,CC(C)n1nc(c2cccc(NS(=O)(=O)C)c2)c3c(N)ncnc13,347
CHEMBL1241949,CC(C)n1nc(c2ccc3nc(N)ccc3c2)c4c(N)ncnc14,348
CHEMBL1241950,CC(C)n1nc(c2ccc3nc(NN)ccc3c2)c4c(N)ncnc14,349
CHEMBL1242024,CC(C)n1nc(c2ccc(O)cc2C)c3c(N)ncnc13,350
CHEMBL1242025,Cc1ccc(cc1OCc2ccccc2)c3n[nH]c4ncnc(N)c34,351
CHEMBL1242026,CC(C)n1nc(c2ccc(C)c(O)c2)c3c(N)ncnc13,352
CHEMBL1242027,COc1cc(F)c(cc1F)c2nn(C(C)C)c3ncnc(N)c23,353
CHEMBL1242028,CC(C)n1nc(c2cc(F)c(O)cc2F)c3c(N)ncnc13,354
CHEMBL1242029,COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23,355
CHEMBL1242030,CC(C)n1nc(c2ccc(NS(=O)(=O)C)cc2)c3c(N)ncnc13,356
CHEMBL1242031,CC(C)n1nc(c2cccc(c2)S(=O)(=O)N)c3c(N)ncnc13,357
CHEMBL1242032,CC(C)n1nc(c2ccc(cc2)S(=O)(=O)N)c3c(N)ncnc13,358
CHEMBL1242033,CC(C)n1nc(c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c4c(N)ncnc14,359
CHEMBL1242034,CC(C)n1nc(c2ccc3nccc(N)c3c2)c4c(N)ncnc14,360
CHEMBL1242109,CCC(C)n1nc(c2ccc(C)c(O)c2)c3c(N)ncnc13,361
CHEMBL1242110,CC(C)n1nc(c2cccc(O)c2F)c3c(N)ncnc13,362
CHEMBL1242111,Nc1ncnc2c1c(nn2C3CCCC3)c4cccc(O)c4F,363
CHEMBL1242112,COc1cc(ccc1O)c2nn(C(C)C)c3ncnc(N)c23,364
CHEMBL1242113,CCn1nc(c2ccc(OC)c(O)c2)c3c(N)ncnc13,365
CHEMBL1242114,COc1ccc(cc1O)c2nn(C(C)C)c3ncnc(N)c23,366
CHEMBL1242115,CC(C)n1nc(c2cccc(c2)C(=O)NC3=NCCS3)c4c(N)ncnc14,367
CHEMBL1242117,Cn1nc(c2ccc3OC=CC(=O)c3c2)c4c(N)ncnc14,368
CHEMBL1242118,CC(C)n1nc(c2ccc3OC=CC(=O)c3c2)c4c(N)ncnc14,369
CHEMBL1242119,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5OC=CC(=O)c5c4,370
CHEMBL1242198,CC(C)n1nc(c2cc(O)cc(F)c2)c3c(N)ncnc13,371
CHEMBL1242199,Nc1ncnc2c1c(nn2C3CCCC3)c4cc(O)cc(F)c4,372
CHEMBL1242200,COc1cc(Br)cc(c1)c2nn(C(C)C)c3ncnc(N)c23,373
CHEMBL1242201,COc1ccc(cc1O)c2nn(C3CCCC3)c4ncnc(N)c24,374
CHEMBL1242202,COc1ccc(cc1O)c2nn(C3CCC(C)C3)c4ncnc(N)c24,375
CHEMBL1242203,COc1ccc(cc1O)c2nn(C3CNC3)c4ncnc(N)c24,376
CHEMBL1242207,CC(C)n1nc(c2ccc3cnccc3c2)c4c(N)ncnc14,377
CHEMBL1242208,CC(C)n1nc(c2ccc3ccncc3c2)c4c(N)ncnc14,378
CHEMBL1242209,CC(C)n1nc(c2ccc3ccc(C)nc3c2)c4c(N)ncnc14,379
CHEMBL1242285,CC(C)n1nc(c2cc(O)cc(Br)c2)c3c(N)ncnc13,380
CHEMBL1242286,COCOc1cc(ccc1Br)c2nn(C(C)C)c3ncnc(N)c23,381
CHEMBL1242287,Nc1ncnc2c1c(nn2C3CCC3)c4ccc(Br)c(O)c4,382
CHEMBL1242288,COc1ccc(cc1O)c2nn([C@@H]3CCNC3)c4ncnc(N)c24,383
CHEMBL1242289,CCOc1ccc(cc1O)c2nn(C3CCCC3)c4ncnc(N)c24,384
CHEMBL1242290,COc1ccc(cc1OC)c2nn(C(C)C)c3ncnc(N)c23,385
CHEMBL1242293,CC(C)n1nc(c2cnc3[nH]ccc3c2)c4c(N)ncnc14,386
CHEMBL1242294,CC(C)n1nc(c2ccc3[nH]ccc3c2)c4c(N)ncnc14,387
CHEMBL1242295,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ccc5c4,388
CHEMBL1242373,Cc1cccc(NC(=O)Nc2ccc3c(CCc4sc5ncnc(N)c5c34)c2)c1,389
CHEMBL1242376,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(Br)c(O)c4,390
CHEMBL1242377,CC(C)n1nc(c2ccc(F)c(O)c2)c3c(N)ncnc13,391
CHEMBL1242378,C[C@H](CN)n1nc(c2ccc(F)c(O)c2)c3c(N)ncnc13,392
CHEMBL1242379,COc1ccc(cc1OC)c2nn(c3ncnc(N)c23)C(C)(C)C,393
CHEMBL1242380,COc1ccc(cc1OC)c2nn(C[C@H](C)CO)c3ncnc(N)c23,394
CHEMBL1242381,COc1ccc(cc1OC)c2nn(C[C@@H](C)CO)c3ncnc(N)c23,395
CHEMBL1242384,CC(C)n1nc(c2ccc3c(ccn3C)c2)c4c(N)ncnc14,396
CHEMBL1242385,Cn1ccc2cc(ccc12)c3nn(C4CCCC4)c5ncnc(N)c35,397
CHEMBL1242386,CC(C)n1nc(c2ccc3[nH]ncc3c2)c4c(N)ncnc14,398
CHEMBL1242468,C[C@@H](CN)n1nc(c2ccc(F)c(O)c2)c3c(N)ncnc13,399
CHEMBL1242469,Nc1ncnc2c1c(nn2CCCC#N)c3ccc(F)c(O)c3,400
CHEMBL1242470,Nc1ncnc2c1c(nn2CCCCC#N)c3ccc(F)c(O)c3,401
CHEMBL1242471,CCOc1ccc(cc1OC)c2n[nH]c3ncnc(N)c23,402
CHEMBL1242472,CCOc1ccc(cc1OC)c2nn(C(C)C)c3ncnc(N)c23,403
CHEMBL1242475,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ncc5c4,404
CHEMBL1242476,CC(C)n1nc(c2ccc3c(N)n[nH]c3c2)c4c(N)ncnc14,405
CHEMBL1242477,CC(C)n1nc(c2ccc3cn[nH]c3c2)c4c(N)ncnc14,406
CHEMBL1242482,OC(=O)c1ccc(cc1)C(=O)\C(=C/c2ccc(F)c(c2)[N+](=O)[O-])\SCc3ccc(Br)cc3,407
CHEMBL1242566,Nc1ncnc2c1c(nn2C3CCC3)c4ccc(F)c(O)c4,408
CHEMBL1242567,Nc1ncnc2c1c(nn2C3CNC3)c4ccc(F)c(O)c4,409
CHEMBL1242568,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(F)c(O)c4,410
CHEMBL1242569,CCOc1ccc(cc1OC)c2nn(CC=C)c3ncnc(N)c23,411
CHEMBL1242572,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5cn[nH]c5c4,412
CHEMBL1242573,CC(C)n1nc(c2cc(F)c3cn[nH]c3c2)c4c(N)ncnc14,413
CHEMBL1242574,CC(C)n1nc(c2ccc3cc[nH]c3c2)c4c(N)ncnc14,414
CHEMBL1242656,CC1CCC(C1)n2nc(c3ccc(F)c(O)c3)c4c(N)ncnc24,415
CHEMBL1242657,Nc1ncnc2c1c(nn2[C@H]3CCNC3)c4ccc(F)c(O)c4,416
CHEMBL1242658,Nc1ncnc2c1c(nn2[C@@H]3CCNC3)c4ccc(F)c(O)c4,417
CHEMBL1242659,CCOc1ccc(cc1OC)c2nn(C3CCCCC3)c4ncnc(N)c24,418
CHEMBL1242660,COc1cc(cc(OC)c1OC)c2nn(C(C)C)c3ncnc(N)c23,419
CHEMBL1242661,CCOc1ccc2cc(ccc2c1)c3nn(C)c4ncnc(N)c34,420
CHEMBL1242662,CC(C)n1nc(c2ccc3cc(O)ccc3c2)c4c(N)ncnc14,421
CHEMBL1242663,CC(C)n1nc(c2cc3ccccc3nc2Cl)c4c(N)ncnc14,422
CHEMBL1242664,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5cc[nH]c5c4,423
CHEMBL1242665,CC(C)n1nc(c2ccn3ccnc3c2)c4c(N)ncnc14,424
CHEMBL1242666,CC(C)n1nc(c2ccc3c(C=O)c[nH]c3c2)c4c(N)ncnc14,425
CHEMBL1242748,Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(F)c(O)c4,426
CHEMBL1242749,Nc1ncnc2c1c(nn2[C@@H]3CCOC3)c4ccc(F)c(O)c4,427
CHEMBL1242750,Nc1ncnc2c1c(nn2C3CCCCCC3)c4ccc(F)c(O)c4,428
CHEMBL1242751,COc1cccc(c1OC)c2nn(C(C)C)c3ncnc(N)c23,429
CHEMBL1242752,CCOc1cc(ccc1OC)c2nn(C(C)C)c3ncnc(N)c23,430
CHEMBL1242753,CCOc1cc(ccc1OC)c2nn(CCO)c3ncnc(N)c23,431
CHEMBL1242754,CC(C)n1nc(c2cnc3ccccc3c2)c4c(N)ncnc14,432
CHEMBL1242755,Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5ccccc5c4,433
CHEMBL1242756,Cn1nc(c2ccc3ncccc3c2)c4c(N)ncnc14,434
CHEMBL1242757,CC(C)n1nc(c2cccc3[nH]ccc23)c4c(N)ncnc14,435
CHEMBL1242758,Nc1ncnc2c1c(nn2C3CCCC3)c4cccc5[nH]ccc45,436
CHEMBL1242844,Nc1ncnc2c1c(nn2CC3CCNCC3)c4ccc(F)c(O)c4,437
CHEMBL1242845,Cc1nn(nc1Cn2nc(c3ccc(F)c(O)c3)c4c(N)ncnc24)c5ccccc5,438
CHEMBL1242846,COc1ncc(c(OC)n1)c2nn(C(C)C)c3ncnc(N)c23,439
CHEMBL1242847,COc1ccc(cc1)c2nn(C(C)C)c3ncnc(N)c23,440
CHEMBL1242848,CC(C)n1nc(c2ccc(N)c(O)c2)c3c(N)ncnc13,441
CHEMBL1242852,CC(C)n1nc(c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c4c(N)ncnc14,442
CHEMBL1242853,CC(C)(C)OC(=O)n1ccc2cc(ccc12)c3nn(C4CCCC4)c5ncnc(N)c35,443
CHEMBL1242977,CNc1nccc(n1)c2cccnc2Oc3ccc(NC(=O)c4cccc(c4)C(F)(F)F)cc3C,444
CHEMBL1243,Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2,445
CHEMBL1243200,CNc1nccc(n1)c2cccnc2Oc3ccc(NC(=O)c4ccccc4Nc5ccccc5)cc3,446
CHEMBL1243326,CNc1nccc(n1)c2cccnc2Oc3ccc(Nc4nnc(c5ccc(F)cc5)c6ccccc46)cc3,447
CHEMBL124660,COc1cc2c(ncnc2cc1OCCCN3CCCCC3)N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5,448
CHEMBL1254007,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c(F)c3)c12,449
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,450
CHEMBL1255837,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O.CS(=O)(=O)O,451
